2019-11-25 09:17:27.877[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x2fb39071, L:/0:0:0:0:0:0:0:0:6969] INACTIVE
2019-11-25 17:26:34.615[restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8099"]
2019-11-25 17:26:34.615[restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-11-25 17:26:34.615[restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.19]
2019-11-25 17:26:34.626[restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-11-25 17:26:34.627[restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 538 ms
2019-11-25 17:26:34.729[Thread-32] INFO  c.h.s.config.nettyConfig.NettyServiceConfig - 【服务器启动成功========端口：6969】
2019-11-25 17:26:34.731[nioEventLoopGroup-9-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0xa6c6cf2c] REGISTERED
2019-11-25 17:26:34.731[nioEventLoopGroup-9-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0xa6c6cf2c] BIND: 0.0.0.0/0.0.0.0:6969
2019-11-25 17:26:34.731[nioEventLoopGroup-9-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0xa6c6cf2c, L:/0:0:0:0:0:0:0:0:6969] ACTIVE
2019-11-25 17:26:34.834[restartedMain] INFO  com.hoggen.sublimation.config.Quartz.QuartzConfig - 开始一一一一*/5 * * * * ?
2019-11-25 17:26:34.851[restartedMain] INFO  c.m.v2.c3p0.impl.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> z8kflta618wxz0xoowvyv|1bf77632, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> z8kflta618wxz0xoowvyv|1bf77632, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://127.0.0.1:3306/7chat?useUnicode=true&characterEncoding=utf8&useSSL=false&serverTimezone=GMT%2B8, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
2019-11-25 17:26:34.861[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2019-11-25 17:26:34.862[restartedMain] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2019-11-25 17:26:34.862[restartedMain] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.1 created.
2019-11-25 17:26:34.863[restartedMain] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2019-11-25 17:26:34.863[restartedMain] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.1) 'scheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2019-11-25 17:26:34.863[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'scheduler' initialized from an externally provided properties instance.
2019-11-25 17:26:34.863[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.1
2019-11-25 17:26:34.863[restartedMain] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.AdaptableJobFactory@7113179
2019-11-25 17:26:34.870[restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2019-11-25 17:26:34.873[restartedMain] INFO  c.h.sublimation.config.SwaggerConfig.SwaggerConfig - Starting Swagger
2019-11-25 17:26:34.874[restartedMain] INFO  c.h.sublimation.config.SwaggerConfig.SwaggerConfig - Started Swagger in 1 ms
2019-11-25 17:26:34.907[restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-11-25 17:26:35.021[restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-11-25 17:26:35.065[restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2019-11-25 17:26:35.067[restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2019-11-25 17:26:35.074[restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2019-11-25 17:26:35.097[restartedMain] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Will start Quartz Scheduler [scheduler] in 1 seconds
2019-11-25 17:26:35.102[restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8099"]
2019-11-25 17:26:35.105[restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8099 (http) with context path ''
2019-11-25 17:26:35.105[restartedMain] INFO  com.hoggen.sublimation.SublimationApplication - Started SublimationApplication in 1.36 seconds (JVM running for 122.874)
2019-11-25 17:26:35.108[restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2019-11-25 17:26:36.100[Quartz Scheduler [scheduler]] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now, after delay of 1 seconds
2019-11-25 17:26:36.101[Quartz Scheduler [scheduler]] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED started.
2019-11-25 17:26:36.103[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:26:36.103[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:26:40.004[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:26:40.004[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:26:45.003[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:26:45.003[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:26:50.004[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:26:50.005[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:26:55.003[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:26:55.003[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:27:00.004[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:27:00.004[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:27:05.004[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:27:05.004[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:27:10.005[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:27:10.005[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:27:15.005[scheduler_Worker-9] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:27:15.005[scheduler_Worker-9] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:27:20.002[scheduler_Worker-10] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:27:20.003[scheduler_Worker-10] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:27:25.001[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:27:25.001[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:27:30.004[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:27:30.004[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:27:35.001[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:27:35.001[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:27:40.005[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:27:40.006[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:27:45.002[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:27:45.002[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:27:50.006[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - 昨天日期：2019-11-23
2019-11-25 17:27:50.006[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-17
2019-11-25 17:27:53.776[Thread-29] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED paused.
2019-11-25 17:27:53.779[Thread-29] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-11-25 17:27:53.780[Thread-29] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2019-11-25 17:27:53.780[Thread-29] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED shutting down.
2019-11-25 17:27:53.780[Thread-29] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED paused.
2019-11-25 17:27:53.780[Thread-29] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED shutdown complete.
2019-11-25 17:27:53.782[nioEventLoopGroup-9-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0xa6c6cf2c, L:/0:0:0:0:0:0:0:0:6969] INACTIVE
2019-11-25 17:27:53.782[nioEventLoopGroup-9-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0xa6c6cf2c, L:/0:0:0:0:0:0:0:0:6969] UNREGISTERED
2019-11-25 17:27:56.085[Thread-29] INFO  c.h.s.config.nettyConfig.NettyServiceConfig - 关闭Netty
2019-11-25 17:27:56.339[restartedMain] INFO  com.hoggen.sublimation.SublimationApplication - Starting SublimationApplication on wangliugendeMacBook-Pro.local with PID 25837 (/Users/hoggen/Desktop/SelfProject/YLJava/idea/sublimation/target/classes started by hoggen in /Users/hoggen/Desktop/SelfProject/YLJava/idea/sublimation)
2019-11-25 17:27:56.339[restartedMain] INFO  com.hoggen.sublimation.SublimationApplication - No active profile set, falling back to default profiles: default
2019-11-25 17:27:56.723[restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-11-25 17:27:56.723[restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-11-25 17:27:56.739[restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 16ms. Found 0 repository interfaces.
2019-11-25 17:27:56.798[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dataSourceConfiguration' of type [com.hoggen.sublimation.config.dao.DataSourceConfiguration$$EnhancerBySpringCGLIB$$3f6eca7] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:27:56.809[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dataSource' of type [com.mchange.v2.c3p0.ComboPooledDataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:27:56.811[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'transactionManagerConfiguration' of type [com.hoggen.sublimation.config.service.TransactionManagerConfiguration$$EnhancerBySpringCGLIB$$6a7a3ea0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:27:56.811[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$237e6a9f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:27:56.872[restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8099 (http)
2019-11-25 17:27:56.873[restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8099"]
2019-11-25 17:27:56.873[restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-11-25 17:27:56.873[restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.19]
2019-11-25 17:27:56.883[restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-11-25 17:27:56.883[restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 542 ms
2019-11-25 17:27:56.982[Thread-44] INFO  c.h.s.config.nettyConfig.NettyServiceConfig - 【服务器启动成功========端口：6969】
2019-11-25 17:27:56.986[nioEventLoopGroup-14-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x209846df] REGISTERED
2019-11-25 17:27:56.986[nioEventLoopGroup-14-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x209846df] BIND: 0.0.0.0/0.0.0.0:6969
2019-11-25 17:27:56.986[nioEventLoopGroup-14-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x209846df, L:/0:0:0:0:0:0:0:0:6969] ACTIVE
2019-11-25 17:27:57.094[restartedMain] INFO  com.hoggen.sublimation.config.Quartz.QuartzConfig - 开始一一一一*/5 * * * * ?
2019-11-25 17:27:57.111[restartedMain] INFO  c.m.v2.c3p0.impl.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> z8kflta618wxz0xoowvyv|7108ecc, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> z8kflta618wxz0xoowvyv|7108ecc, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://127.0.0.1:3306/7chat?useUnicode=true&characterEncoding=utf8&useSSL=false&serverTimezone=GMT%2B8, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
2019-11-25 17:27:57.121[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2019-11-25 17:27:57.122[restartedMain] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2019-11-25 17:27:57.122[restartedMain] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.1 created.
2019-11-25 17:27:57.122[restartedMain] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2019-11-25 17:27:57.122[restartedMain] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.1) 'scheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2019-11-25 17:27:57.122[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'scheduler' initialized from an externally provided properties instance.
2019-11-25 17:27:57.122[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.1
2019-11-25 17:27:57.122[restartedMain] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.AdaptableJobFactory@2f41e02a
